,year,km_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price,brand_name,yn_new_price,loc_type
3627,10,10.668955394675699,Petrol,0,Second,17.0,1497.0,118.0,5.0,4.21,Honda,0,metro 2
3628,4,11.163055883362937,Diesel,0,First,17.8,1248.0,77.88,5.0,6.86,Maruti,0,emerging
3629,5,10.950806546816688,Diesel,0,First,23.9,1582.0,126.2,5.0,6.6,Hyundai,0,metro 1
3630,2,10.38696253427932,Petrol,1,First,13.0,1591.0,121.3,5.0,14.35,Hyundai,0,emerging
3631,3,10.373491181781864,Diesel,0,First,22.7,1498.0,89.84,5.0,9.5,Ford,0,metro 2
3632,9,10.985292722887856,Diesel,1,First,11.2,2993.0,241.0,4.0,21.9,BMW,0,metro 1
3633,4,11.244614554197703,Diesel,1,First,18.12,1995.0,190.0,5.0,30.45,BMW,0,emerging
3634,4,11.512925464970229,Diesel,0,First,25.83,1498.0,99.0,5.0,5.1,Ford,0,metro 2
3635,7,10.520994818887328,Petrol,1,First,17.0,1591.0,121.3,5.0,5.44,Hyundai,0,metro 2
3636,10,11.813030057420567,Diesel,0,First,13.8,1399.0,68.0,5.0,1.6,Ford,0,emerging
3637,6,10.912576220261636,Diesel,1,First,17.68,1968.0,174.33,5.0,16.67,Audi,0,emerging
3638,10,11.123697812951725,Petrol,0,First,10.8,2354.0,153.77,5.0,9.5,Honda,0,metro 2
3639,8,10.936672035881783,Petrol,1,First,15.0,1396.0,98.6,5.0,3.85,Hyundai,0,metro 2
3640,9,12.037689496233575,Diesel,0,First,14.24,2755.0,174.5,7.0,10.64,Toyota,1,emerging
3641,4,9.914872497402692,Petrol,0,First,25.17,799.0,53.3,5.0,3.5,Renault,0,metro 2
3642,12,11.03488966402723,Petrol,0,Third,18.0,995.0,62.0,5.0,1.1,Chevrolet,0,metro 1
3643,9,10.849337086651827,Petrol,0,Second,16.2,1599.0,103.2,5.0,2.6,Hyundai,0,metro 2
3644,8,11.141861783579396,Diesel,1,First,18.88,1995.0,184.0,5.0,18.5,BMW,0,metro 2
3645,16,12.025749091398891,Petrol,0,First,10.14,1086.0,62.28,5.0,1.35,Hyundai,0,metro 2
3646,5,11.042537761977613,Diesel,0,First,26.59,1248.0,74.0,5.0,7.95,Maruti,0,metro 2
3647,3,11.010398644018933,Diesel,0,First,25.4,1186.0,73.97,5.0,5.49,Hyundai,0,emerging
3648,3,9.796904067133344,Petrol,1,First,19.0,1199.0,88.7,5.0,6.95,Honda,1,metro 1
3649,12,12.611537753638338,Diesel,0,First,17.0,1405.0,70.0,5.0,1.0,Tata,0,emerging
3650,7,11.719939634354555,Diesel,0,Second,17.8,1399.0,67.0,5.0,4.45,Ford,0,metro 1
3651,4,10.72097400735168,Diesel,0,First,25.1,1248.0,88.5,5.0,6.99,Maruti,1,metro 1
3652,12,11.255772597553271,Petrol,0,First,15.6,1586.0,104.68,5.0,3.51,Maruti,0,emerging
3653,2,10.160375309814498,Petrol,1,First,21.4,1197.0,83.1,5.0,7.54,Maruti,0,emerging
3654,4,11.695247021764184,Diesel,0,First,23.2,1248.0,73.94,5.0,3.65,Maruti,0,metro 2
3655,4,9.998797732340453,Diesel,1,First,19.5,1582.0,126.24,5.0,16.0,Hyundai,0,metro 2
3656,8,9.305650551780507,Petrol,0,First,16.2,995.0,62.1,5.0,1.4,Chevrolet,0,metro 1
3657,3,8.268731832117737,Petrol,0,First,18.6,1197.0,81.83,5.0,6.45,Hyundai,0,metro 1
3658,4,11.572061921193805,Diesel,0,First,24.4,1120.0,71.0,5.0,4.4,Hyundai,0,metro 2
3659,5,10.203592144986466,Petrol,1,First,19.0,1199.0,88.7,5.0,5.95,Honda,0,metro 1
3660,7,9.305650551780507,Petrol,0,First,19.4,1198.0,86.8,5.0,3.9,Honda,0,metro 2
3661,4,10.590440588932745,Diesel,1,First,13.0,2143.0,201.1,5.0,35.28,Mercedes-Benz,0,emerging
3662,3,10.59162219127253,Diesel,0,First,17.6,2179.0,153.86,7.0,14.25,Tata,1,metro 2
3663,3,11.198214720130528,Diesel,0,First,24.4,1120.0,71.0,5.0,4.5,Hyundai,0,metro 2
3664,5,10.915088464214607,Diesel,0,First,22.7,1498.0,89.84,5.0,7.5,Ford,0,metro 2
3665,3,9.817439347910675,Petrol,1,First,21.9,624.0,37.48,4.0,3.41,Tata,0,emerging
3666,7,10.714417768752456,Petrol,0,Second,19.4,1198.0,86.8,5.0,3.25,Honda,0,metro 2
3667,4,11.628038272070732,Diesel,0,First,24.52,1248.0,88.5,7.0,8.3,Maruti,0,metro 2
3668,10,10.275051108968611,Petrol,0,First,20.36,1197.0,78.9,5.0,3.45,Hyundai,0,metro 2
3669,13,10.956212958431761,Petrol,0,First,17.0,1086.0,62.28,5.0,2.1,Hyundai,0,metro 2
3670,5,10.885416200991155,Diesel,0,First,16.0,2179.0,140.0,7.0,11.95,Mahindra,0,metro 1
3671,10,11.170435156023453,Diesel,0,First,20.54,1598.0,103.6,5.0,4.25,Volkswagen,0,metro 2
3672,6,11.440354772135393,Diesel,0,First,14.0,2179.0,138.1,7.0,8.25,Tata,0,metro 2
3673,10,11.686878772093667,Petrol,0,First,10.2,2354.0,180.0,5.0,5.95,Honda,0,metro 2
3674,4,10.650767741676,Petrol,0,First,15.1,1196.0,73.0,7.0,4.3,Maruti,1,emerging
3675,8,11.082142548877775,Diesel,0,First,22.9,1248.0,74.0,5.0,3.9,Maruti,0,metro 2
3676,4,10.23311498829311,Petrol,1,First,21.4,1197.0,83.1,5.0,6.41,Maruti,0,metro 2
3677,5,11.08367982819666,Diesel,0,First,15.1,2179.0,140.0,7.0,8.36,Mahindra,0,emerging
3678,6,10.839580911706463,Petrol,0,First,19.1,1197.0,82.0,5.0,3.85,Hyundai,0,metro 1
3679,3,9.210340371976184,Diesel,1,First,19.27,2143.0,167.62,5.0,36.0,Mercedes-Benz,0,metro 2
3680,9,10.913177548668832,Petrol,0,First,13.14,1798.0,160.0,5.0,7.5,Skoda,0,metro 1
3681,5,11.29933612646083,Diesel,0,First,20.14,1498.0,88.73,5.0,5.7,Volkswagen,0,metro 2
3682,1,9.39897529082673,Petrol,0,First,20.89,1197.0,81.8,5.0,5.5,Maruti,1,emerging
3683,4,10.799575577092764,Diesel,0,First,25.2,1248.0,74.0,5.0,5.9,Maruti,0,metro 1
3684,5,10.654101432744401,Petrol,0,First,17.8,1497.0,117.3,5.0,7.75,Honda,0,metro 1
3685,10,11.127262984158243,Diesel,1,First,11.5,2993.0,235.0,5.0,18.0,BMW,0,metro 2
3686,12,11.71502513895607,Diesel,0,First,17.5,1896.0,106.0,5.0,4.4,Skoda,0,metro 2
3687,3,10.830401656047414,Petrol,1,First,17.21,1197.0,103.5,5.0,8.27,Volkswagen,1,emerging
3688,6,10.920528187510426,Diesel,0,First,19.87,1461.0,83.8,5.0,4.75,Renault,0,metro 2
3689,12,11.199515243945717,Petrol,1,First,16.8,1497.0,118.0,5.0,3.8,Honda,0,metro 2
3690,9,10.841539776191796,Diesel,0,First,20.54,1598.0,103.6,5.0,3.4,Volkswagen,0,metro 2
3691,4,9.505692950732183,Petrol,0,Second,18.9,1197.0,82.0,5.0,4.7,Hyundai,0,metro 2
3692,12,11.238488619268468,Petrol,0,Second,16.6,1388.0,68.0,5.0,1.49,Ford,0,metro 2
3693,4,11.05312559980728,Diesel,0,Second,24.4,1120.0,71.0,5.0,4.5,Hyundai,0,metro 1
3694,6,11.223708882426497,Diesel,0,First,25.8,1498.0,98.6,5.0,5.4,Honda,0,metro 2
3695,4,9.546812608597396,Petrol,1,First,18.0,1497.0,117.3,5.0,11.5,Honda,0,metro 2
3696,8,10.933106969717286,Diesel,0,Second,20.4,1461.0,108.5,5.0,3.5,Renault,0,metro 2
3697,10,10.736396675471232,Diesel,1,First,22.48,1995.0,190.0,5.0,16.5,BMW,1,metro 2
3698,8,10.855145428247575,Petrol,0,First,15.5,1586.0,103.3,5.0,3.9,Maruti,0,metro 1
3699,13,11.302204433654575,Petrol,1,First,16.4,1497.0,78.0,5.0,3.25,Honda,0,metro 2
3700,2,9.76249985923515,Petrol,0,First,17.0,1198.0,73.75,5.0,5.84,Volkswagen,0,emerging
3701,4,9.823144799853589,Petrol,0,First,17.0,1198.0,73.75,5.0,5.75,Volkswagen,0,metro 2
3702,10,10.985292722887856,Diesel,1,First,16.55,1968.0,140.0,5.0,10.0,Audi,0,metro 1
3703,14,11.860316445983361,Petrol,0,Second,18.9,998.0,67.1,5.0,1.05,Maruti,0,metro 1
3704,7,10.839580911706463,Diesel,1,First,19.08,1582.0,126.32,5.0,5.64,Hyundai,0,metro 1
3705,1,10.285718151171379,Diesel,1,First,17.9,2143.0,170.0,5.0,50.97,Mercedes-Benz,1,emerging
3706,4,10.341742483467284,Diesel,1,First,21.76,1995.0,190.0,5.0,29.95,BMW,1,metro 1
3707,6,11.289781913656018,Diesel,0,Second,24.2,1498.0,98.6,7.0,4.85,Honda,0,metro 1
3708,4,10.404262840448617,Diesel,1,First,17.01,1582.0,126.2,5.0,14.5,Hyundai,0,metro 2
3709,9,11.178235638911106,Petrol,0,First,17.0,1497.0,118.0,5.0,5.5,Honda,0,metro 2
3710,9,11.350406535472453,Diesel,0,First,17.8,1399.0,68.0,5.0,3.2,Ford,0,metro 2
3711,4,11.418614785498987,Diesel,0,First,26.59,1248.0,74.0,5.0,4.5,Maruti,0,metro 1
3712,5,11.200773088549017,Diesel,1,First,13.0,2143.0,204.0,5.0,30.72,Mercedes-Benz,0,emerging
3713,11,12.354492650648448,Diesel,0,First,11.5,1991.0,147.9,7.0,3.5,Chevrolet,0,emerging
3714,13,11.75256421929363,Diesel,0,First,12.8,2494.0,102.0,7.0,6.99,Toyota,0,metro 2
3715,6,10.982169205715358,Diesel,0,First,17.21,1493.0,100.0,7.0,3.45,Mahindra,0,emerging
3716,5,11.063790561202671,Petrol,0,First,17.4,1497.0,117.3,5.0,6.57,Honda,0,emerging
3717,6,10.596634733096073,Diesel,1,First,17.11,1968.0,174.33,5.0,17.5,Audi,0,metro 1
3718,7,11.25732328598186,Diesel,0,First,22.07,1199.0,73.9,5.0,3.75,Volkswagen,0,metro 1
3719,3,9.546812608597396,Petrol,1,First,14.8,1497.0,121.36,5.0,9.99,Ford,1,metro 2
3720,8,11.35184080054004,Diesel,0,First,12.99,2494.0,100.0,7.0,8.2,Toyota,0,metro 1
3721,15,11.719939634354555,Petrol,0,Third,13.0,1493.0,100.0,5.0,1.1,Honda,0,emerging
3722,5,11.018629143155449,Gas,0,First,22.1,1586.0,85.7,5.0,3.89,Maruti,0,emerging
3723,5,11.0621595976319,Petrol,0,First,24.7,796.0,47.3,5.0,2.45,Maruti,0,metro 1
3724,11,10.87804719253426,Diesel,1,First,8.7,2987.0,224.34,5.0,13.75,Mercedes-Benz,0,metro 2
3725,3,11.002099841204238,Diesel,0,First,26.59,1248.0,74.0,5.0,3.0,Maruti,0,metro 1
3726,3,10.404262840448617,Diesel,0,First,24.3,1248.0,88.5,5.0,9.25,Maruti,1,metro 2
3727,7,10.341742483467284,Diesel,1,First,13.2,2400.0,215.0,5.0,17.65,Volvo,0,metro 1
3728,6,11.27720313144916,Diesel,1,First,12.55,2982.0,168.5,7.0,18.25,Toyota,0,metro 1
3729,7,11.125997477860475,Diesel,0,First,23.0,1396.0,90.0,5.0,3.45,Hyundai,0,emerging
3730,5,10.98478411899455,Diesel,1,First,17.11,1968.0,174.33,5.0,23.75,Audi,0,metro 2
3731,7,11.002099841204238,Diesel,0,Second,19.64,1461.0,108.5,5.0,5.45,Nissan,1,metro 1
3732,3,10.469511336766882,Petrol,1,First,23.1,998.0,67.04,5.0,5.25,Maruti,1,emerging
3733,15,11.149024475939756,Petrol,0,First,15.9,1298.0,85.0,5.0,1.1,Maruti,0,metro 1
3734,8,11.039427738470215,Petrol,1,First,16.95,1197.0,78.9,5.0,2.9,Hyundai,0,metro 1
3735,10,11.289781913656018,Diesel,1,First,22.69,1995.0,190.0,5.0,14.2,BMW,1,metro 2
3736,2,10.68505761344597,Petrol,0,First,18.9,1197.0,82.0,5.0,5.8,Hyundai,0,emerging
3737,3,10.241815209656801,Petrol,1,First,18.9,1197.0,82.0,5.0,7.22,Hyundai,0,emerging
3738,4,10.278184126972656,Petrol,0,First,18.9,1197.0,81.86,5.0,4.87,Hyundai,1,emerging
3739,7,11.05089000537367,Petrol,0,First,16.47,1198.0,74.0,5.0,3.3,Volkswagen,0,metro 1
3740,13,11.418614785498987,Petrol,0,Second,17.7,1497.0,78.0,5.0,3.0,Honda,0,metro 2
3741,6,10.308952660644293,Diesel,1,First,17.9,2143.0,136.0,5.0,26.0,Mercedes-Benz,0,metro 2
3742,3,10.1093221647277,Petrol,0,First,14.0,796.0,35.0,5.0,2.9,Maruti,0,metro 2
3743,6,10.714417768752456,Petrol,1,First,15.74,1591.0,121.3,5.0,7.5,Hyundai,0,metro 2
3744,5,10.111192540161147,Petrol,0,First,22.74,796.0,47.3,5.0,2.36,Maruti,0,metro 2
3745,3,10.200884779674478,Diesel,0,First,24.3,1248.0,88.5,5.0,11.39,Maruti,1,emerging
3746,7,11.382087584440045,Diesel,0,First,15.1,2179.0,140.0,7.0,7.02,Mahindra,0,emerging
3747,4,10.471609913908228,Diesel,0,First,24.3,1248.0,88.5,5.0,8.0,Maruti,1,metro 1
3748,3,10.851509482571737,Petrol,0,First,18.6,1197.0,81.83,5.0,7.11,Hyundai,0,emerging
3749,22,10.920528187510426,Diesel,1,First,10.0,1796.0,157.7,5.0,3.9,Mercedes-Benz,0,metro 1
3750,11,11.083526206566432,Petrol,0,First,19.7,796.0,46.3,5.0,2.15,Maruti,0,metro 2
3751,7,10.596634733096073,Petrol,0,First,18.0,1198.0,86.7,5.0,3.25,Honda,0,metro 1
3752,5,10.557556009861747,Diesel,1,First,12.65,2993.0,255.0,5.0,70.66,Land Rover,1,emerging
3753,7,11.183087174985056,Diesel,0,First,24.0,1120.0,70.0,5.0,4.61,Hyundai,0,metro 1
3754,12,11.37366339763672,Petrol,0,First,13.5,1799.0,130.0,5.0,2.35,Honda,0,metro 1
3755,6,10.404262840448617,Diesel,0,Second,24.0,1120.0,70.0,5.0,4.05,Hyundai,0,metro 1
3756,11,10.003332887505843,Petrol,0,Second,16.1,796.0,37.0,4.0,0.8,Maruti,0,emerging
3757,6,10.995226272261066,Diesel,0,First,23.59,1364.0,67.1,5.0,5.6,Toyota,0,metro 2
3758,5,10.691944912900398,Diesel,0,First,22.54,1396.0,88.73,5.0,5.35,Hyundai,0,metro 1
3759,3,9.392661928770137,Petrol,0,First,24.07,998.0,67.1,5.0,3.25,Maruti,1,metro 1
3760,8,11.097410021008562,Diesel,1,Second,17.05,1995.0,184.0,5.0,11.5,BMW,0,metro 2
3761,4,10.545578252771122,Petrol,1,First,23.1,998.0,67.04,5.0,4.25,Maruti,0,metro 2
3762,11,10.46310334047155,Petrol,1,Second,13.7,1798.0,157.75,5.0,4.45,Skoda,0,metro 1
3763,11,11.156250521031495,Diesel,0,First,14.0,2498.0,112.0,7.0,2.85,Mahindra,0,metro 2
3764,6,11.362102575235644,Diesel,0,First,15.1,2179.0,140.0,7.0,7.85,Mahindra,0,metro 1
3765,4,10.373491181781864,Petrol,0,First,19.1,1197.0,85.8,5.0,5.3,Maruti,0,metro 2
3766,3,9.615805480084347,Petrol,0,First,18.88,999.0,123.24,5.0,8.0,Ford,0,metro 1
3767,6,11.155078405801317,Diesel,0,First,21.43,1364.0,87.2,5.0,9.43,Toyota,0,emerging
3768,8,10.571316925111784,Petrol,0,First,18.5,1197.0,80.0,5.0,2.75,Hyundai,0,metro 2
3769,2,6.918695219020472,Diesel,0,First,20.37,1461.0,108.45,5.0,13.5,Renault,0,metro 1
3770,11,11.350406535472453,Diesel,1,First,11.0,2987.0,198.5,5.0,9.99,Mercedes-Benz,0,metro 2
3771,3,10.750706838407863,Petrol,0,First,21.1,998.0,100.0,5.0,6.95,Maruti,0,metro 1
3772,5,10.203592144986466,Petrol,1,First,17.97,1498.0,99.6,5.0,6.75,Nissan,0,metro 1
3773,5,9.615805480084347,Petrol,1,First,18.9,1197.0,82.0,5.0,5.5,Hyundai,0,metro 1
3774,2,9.266248003914479,Petrol,0,First,21.56,1462.0,103.25,5.0,9.18,Maruti,1,emerging
3775,6,9.433483923290392,Petrol,0,First,19.1,1197.0,82.0,5.0,4.15,Hyundai,0,emerging
3776,8,10.858998997563564,Diesel,0,First,22.32,1582.0,126.32,5.0,6.5,Hyundai,0,metro 2
3777,5,10.816131643490086,Petrol,0,First,21.5,1197.0,81.8,5.0,4.11,Maruti,1,emerging
3778,12,11.407564949312402,Diesel,0,Second,16.8,1493.0,110.0,5.0,2.25,Hyundai,0,metro 2
3779,5,10.86297186449704,Petrol,0,First,17.71,1197.0,78.9,5.0,4.56,Toyota,0,emerging
3780,7,12.027914410074098,Diesel,0,First,11.68,2498.0,112.0,7.0,4.0,Mahindra,0,metro 2
3781,5,10.817656034029183,Diesel,0,First,23.59,1364.0,67.06,5.0,5.27,Toyota,0,emerging
3782,1,9.474549088242322,Diesel,0,First,18.06,2523.0,63.0,7.0,9.11,Mahindra,0,emerging
3783,10,11.759785542901755,Diesel,0,Second,14.42,1995.0,147.6,5.0,6.2,Nissan,0,metro 2
3784,3,10.166736041346642,Diesel,1,First,11.36,2755.0,171.5,7.0,19.97,Toyota,1,emerging
3785,4,10.66391947990167,Diesel,0,First,21.38,1396.0,88.7,5.0,10.17,Hyundai,0,metro 1
3786,6,11.652687407345388,Diesel,0,First,28.4,1248.0,74.0,5.0,4.5,Maruti,1,metro 2
3787,1,10.326432330524938,Diesel,0,First,23.9,1582.0,126.2,5.0,14.28,Hyundai,0,emerging
3788,8,9.603327958573235,Petrol,0,Second,19.7,796.0,46.3,5.0,2.47,Maruti,0,emerging
3789,4,10.968198289528557,Diesel,0,First,23.65,1248.0,88.5,5.0,7.9,Maruti,0,metro 2
3790,9,11.129143567693205,Petrol,0,First,21.1,814.0,55.2,5.0,2.3,Hyundai,0,metro 2
3791,7,11.054375985769608,Petrol,0,First,13.24,1598.0,102.5,5.0,6.5,Nissan,0,metro 2
3792,4,10.308952660644293,Petrol,0,First,21.1,814.0,55.2,5.0,3.25,Hyundai,0,metro 2
3793,3,10.231639557541623,Diesel,0,First,20.65,1248.0,88.7,5.0,5.85,Tata,1,metro 2
3794,6,10.87804719253426,Diesel,1,Second,14.21,2143.0,203.0,5.0,29.0,Mercedes-Benz,0,metro 2
3795,6,11.381129708115294,Diesel,1,Second,14.16,1968.0,174.3,5.0,25.71,Audi,0,emerging
3796,12,11.46029443410683,Petrol,0,Second,15.3,1596.0,101.0,5.0,1.85,Ford,0,metro 1
3797,5,10.933106969717286,Diesel,1,First,18.88,1995.0,184.0,5.0,22.75,BMW,0,metro 1
3798,2,9.835101639669663,Petrol,0,First,21.1,998.0,100.0,5.0,8.32,Maruti,0,emerging
3799,6,10.308952660644293,Diesel,1,First,14.21,2143.0,203.0,5.0,26.0,Mercedes-Benz,0,metro 1
3800,8,11.76756768334381,Diesel,1,First,12.8,2953.0,169.18,7.0,7.0,Ford,0,metro 1
3801,7,10.985292722887856,Petrol,0,First,20.36,1197.0,78.9,5.0,3.45,Hyundai,0,metro 2
3802,3,9.472704636443673,Petrol,0,First,18.9,1197.0,82.0,5.0,5.15,Hyundai,0,metro 1
3803,6,11.216202647866298,Petrol,0,First,19.4,1198.0,86.8,5.0,3.51,Honda,0,emerging
3804,5,10.714417768752456,Diesel,0,First,21.9,1396.0,88.76,5.0,3.45,Hyundai,0,metro 1
3805,7,10.950806546816688,Petrol,0,First,16.47,1198.0,73.9,5.0,3.75,Volkswagen,0,metro 2
3806,19,11.743584702626102,Petrol,0,Second,13.0,1493.0,100.0,5.0,1.45,Honda,0,metro 2
3807,12,11.289781913656018,Diesel,0,First,18.7,1896.0,66.0,5.0,2.2,Skoda,0,metro 1
3808,10,11.944707881395766,Diesel,0,First,13.1,2499.0,141.0,7.0,7.99,Ford,0,metro 2
3809,7,11.03488966402723,Diesel,0,Second,18.3,1991.0,147.9,5.0,6.75,Chevrolet,0,metro 2
3810,7,10.203592144986466,Petrol,1,First,14.0,2216.69,153.77,5.0,11.99,Honda,0,metro 1
3811,6,10.714417768752456,Diesel,0,First,24.2,1498.0,98.6,7.0,5.0,Honda,0,metro 1
3812,8,11.56171562913966,Diesel,0,Second,20.77,1248.0,88.76,7.0,5.9,Maruti,0,metro 2
3813,7,10.165851817003619,Petrol,0,First,18.9,1197.0,82.0,5.0,3.75,Hyundai,0,metro 1
3814,6,10.338511462885837,Diesel,1,First,14.74,2993.0,270.9,5.0,29.5,Jaguar,0,metro 1
3815,6,10.778956289890028,Petrol,0,First,18.0,1198.0,86.7,5.0,4.75,Honda,0,metro 1
3816,9,11.63265327499311,Diesel,1,First,12.4,2698.0,179.5,5.0,11.5,Audi,0,metro 2
3817,3,8.517193191416238,Petrol,0,First,18.6,1197.0,81.83,5.0,6.95,Hyundai,0,metro 1
3818,4,9.680344001221918,Petrol,0,First,17.0,1198.0,73.75,5.0,5.4,Volkswagen,0,metro 1
3819,9,11.05089000537367,Petrol,1,First,13.4,1997.0,135.1,5.0,4.75,Renault,0,emerging
3820,9,10.25061708363133,Petrol,0,First,24.07,998.0,67.1,5.0,2.15,Maruti,1,metro 1
3821,15,10.799575577092764,Petrol,0,First,19.7,796.0,46.3,5.0,0.9,Maruti,0,emerging
3822,4,9.433563920090563,Petrol,0,First,20.51,998.0,67.04,5.0,3.5,Maruti,0,metro 1
3823,4,10.944258841514388,Diesel,0,First,20.4,1248.0,92.0,5.0,5.85,Fiat,0,emerging
3824,10,11.56171562913966,Diesel,0,First,19.3,1248.0,73.9,5.0,3.15,Maruti,0,metro 2
3825,4,10.861419143569357,Diesel,0,First,21.64,1461.0,84.8,5.0,6.0,Renault,0,metro 2
3826,10,10.545341438708522,Petrol,0,First,18.5,1197.0,80.0,5.0,2.23,Hyundai,0,metro 1
3827,4,10.819778284410283,Petrol,0,First,19.1,1197.0,82.0,5.0,2.5,Hyundai,0,metro 2
3828,5,10.82436773674409,Petrol,0,First,18.9,998.0,67.1,5.0,3.87,Maruti,0,emerging
3829,6,10.341742483467284,Diesel,0,First,15.1,2179.0,140.0,7.0,9.5,Mahindra,0,metro 2
3830,6,11.27720313144916,Diesel,1,First,12.55,2982.0,168.5,7.0,17.75,Toyota,0,metro 1
3831,8,11.77528972943772,Diesel,0,First,19.64,1461.0,108.45,5.0,3.75,Renault,0,metro 1
3832,10,11.652687407345388,Petrol,0,Second,17.92,1086.0,62.1,5.0,1.5,Hyundai,0,metro 1
3833,7,10.63344870621879,Petrol,0,Second,17.01,1591.0,121.3,5.0,5.0,Hyundai,0,metro 2
3834,6,10.90384365952795,Diesel,1,Second,15.06,1995.0,177.0,5.0,17.0,BMW,0,metro 2
3835,9,10.939532708935408,Petrol,1,First,12.9,1799.0,130.0,5.0,4.38,Honda,0,emerging
3836,2,9.998797732340453,Petrol,1,First,15.26,1798.0,187.74,5.0,41.5,Audi,1,metro 1
3837,3,8.987196820661973,Petrol,0,First,20.51,998.0,67.04,5.0,3.0,Maruti,0,metro 1
3838,2,10.266079953738897,Diesel,0,First,24.3,1248.0,88.5,5.0,11.0,Maruti,1,emerging
3839,8,11.671944276194347,Diesel,1,Second,11.8,2720.0,190.0,7.0,14.0,Land Rover,0,metro 2
3840,4,10.325481962595504,Diesel,1,First,26.59,1248.0,74.0,5.0,7.65,Maruti,0,metro 2
3841,2,8.517193191416238,Petrol,0,First,17.0,1591.0,121.3,5.0,8.7,Hyundai,1,metro 1
3842,4,10.645424897265505,Diesel,0,First,25.47,1248.0,88.5,7.0,9.9,Maruti,1,metro 2
3843,10,10.397360284649457,Petrol,0,First,13.2,1495.0,94.0,5.0,2.05,Hyundai,0,metro 1
3844,4,9.852615222162372,Petrol,0,First,17.0,1197.0,80.0,5.0,5.25,Hyundai,0,metro 1
3845,8,10.390286841699265,Petrol,0,First,17.0,1591.0,121.3,5.0,5.77,Hyundai,1,emerging
3846,10,11.459028784712563,Petrol,0,First,19.7,796.0,46.3,5.0,1.95,Maruti,0,metro 2
3847,9,11.156250521031495,Diesel,0,Second,12.05,2179.0,120.0,8.0,7.45,Mahindra,0,metro 2
3848,8,11.132352949455102,Petrol,0,First,18.9,998.0,67.1,5.0,2.6,Maruti,0,metro 1
3849,9,11.184421397998193,Petrol,0,Second,17.0,1197.0,80.0,5.0,3.25,Hyundai,0,metro 2
3850,10,11.22543004176506,Diesel,0,First,21.1,1248.0,73.9,5.0,3.85,Maruti,0,metro 2
3851,7,11.082142548877775,Diesel,1,Second,13.73,1995.0,148.0,5.0,7.5,Renault,0,metro 1
3852,8,10.925902508368672,Diesel,1,First,22.69,1995.0,190.0,5.0,11.5,BMW,1,emerging
3853,7,10.819778284410283,Petrol,0,First,19.4,1198.0,86.8,5.0,3.25,Honda,0,metro 2
3854,17,10.696480068065789,Petrol,0,Second,11.7,1997.0,134.0,5.0,1.5,Hyundai,0,metro 1
3855,6,11.082142548877775,Diesel,0,First,19.3,1248.0,73.9,5.0,5.31,Maruti,0,emerging
3856,7,10.799575577092764,Diesel,0,First,16.0,2179.0,140.0,7.0,9.0,Mahindra,0,metro 2
3857,4,8.881836305004146,Petrol,0,First,19.81,1086.0,68.05,5.0,3.59,Hyundai,0,metro 1
3858,4,10.67248404537951,Petrol,0,First,20.73,1373.0,91.1,5.0,7.35,Maruti,0,emerging
3859,7,11.626254150277232,Diesel,0,First,12.8,2494.0,102.0,8.0,12.0,Toyota,0,metro 2
3860,3,10.066456380814268,Petrol,0,First,18.9,1197.0,82.0,5.0,6.02,Hyundai,0,emerging
3861,12,11.31642384460244,Diesel,0,First,16.52,1991.0,123.7,5.0,2.57,Chevrolet,0,emerging
3862,7,10.950806546816688,Diesel,0,First,12.83,2696.0,162.0,7.0,12.45,Mahindra,0,metro 2
3863,5,10.579869986763343,Diesel,0,First,15.1,2179.0,140.0,7.0,12.63,Mahindra,0,emerging
3864,6,11.03488966402723,Petrol,0,Second,17.4,1497.0,117.3,5.0,7.75,Honda,0,metro 2
3865,6,11.002099841204238,Diesel,0,First,22.7,1498.0,89.84,5.0,5.5,Ford,0,metro 1
3866,5,10.46310334047155,Petrol,0,First,18.6,1197.0,81.83,5.0,4.43,Hyundai,0,metro 1
3867,4,10.384214728478085,Diesel,1,First,17.9,2143.0,136.0,5.0,24.51,Mercedes-Benz,0,emerging
3868,6,10.757902880692196,Petrol,0,First,22.0,814.0,55.0,5.0,2.65,Hyundai,0,metro 2
3869,8,11.090370147631774,Gas,0,Second,33.44,796.0,40.3,4.0,2.1,Maruti,0,metro 1
3870,9,10.491274217438248,Petrol,0,First,17.6,1496.0,88.7,5.0,3.2,Toyota,0,metro 1
3871,4,11.225243392518447,Diesel,0,First,23.4,1248.0,74.0,5.0,4.25,Maruti,0,metro 1
3872,12,10.545341438708522,Petrol,0,First,19.7,796.0,46.3,5.0,1.1,Maruti,0,metro 1
3873,5,10.965055424864856,Petrol,0,First,23.1,998.0,67.04,5.0,4.3,Maruti,0,metro 1
3874,5,10.714417768752456,Diesel,0,First,22.7,1498.0,89.84,5.0,8.9,Ford,0,metro 2
3875,5,11.225976457094276,Diesel,0,First,19.01,1461.0,108.5,5.0,6.5,Nissan,0,emerging
3876,11,11.08922510059791,Petrol,1,Third,11.1,2354.0,142.0,5.0,3.5,Honda,0,metro 1
3877,12,11.241195478732374,Diesel,0,First,17.8,1248.0,75.0,5.0,4.25,Maruti,0,metro 2
3878,2,10.163849814332947,Diesel,1,First,16.0,2179.0,140.0,7.0,16.46,Mahindra,0,emerging
3879,4,10.257659366256743,Petrol,0,First,18.7,1199.0,88.7,5.0,5.95,Honda,0,metro 1
